Date,AAPL,AMD,APH,BB,CSCO,DDD,ERIC,INFY,INTC,LRCX,MSFT,MSTR,MU,MVIS,NOK,NVDA,ORCL,RIME,STM,TSM,WOLF
2000-02-18,0.8378987312316895,21.5,0.9943424463272095,18.083332061767578,41.692543029785156,3.25,67.26045227050781,5.86411714553833,29.938703536987305,2.0479655265808105,29.24892807006836,160.5,30.896358489990234,435.0,23.388660430908203,0.12872664630413055,23.648744583129883,68.75,37.45858383178711,11.39549732208252,84.46680450439453
2000-02-22,0.8571984171867371,20.90625,0.9755333662033081,18.520832061767578,41.071197509765625,3.1145830154418945,69.20384216308594,5.643960475921631,30.3293514251709,2.0553622245788574,28.864322662353516,150.5625,31.56934356689453,370.5,23.642637252807617,0.1251436024904251,23.951614379882812,70.0,40.2509880065918,10.775660514831543,84.40430450439453
2000-02-23,0.8755564093589783,20.53125,0.991778552532196,19.708332061767578,45.938446044921875,3.0833330154418945,69.67784118652344,5.6864914894104,30.986364364624023,2.169086456298828,28.99893569946289,154.625,32.79296875,372.0,25.366579055786133,0.12586075067520142,25.465938568115234,66.25,41.06858825683594,10.489578247070312,83.37307739257812
2000-02-24,0.8676718473434448,21.28125,1.0114418268203735,23.708332061767578,45.48278045654297,2.9375,70.53105163574219,5.54889440536499,32.46022033691406,2.1154613494873047,29.152774810791016,157.5,34.322486877441406,378.0,24.99716567993164,0.12466676533222198,25.011638641357422,67.5,40.96794509887695,10.680298805236816,82.84184265136719
2000-02-25,0.831308126449585,20.25,1.0114418268203735,23.15625,43.991554260253906,3.2291669845581055,74.03863525390625,5.463834762573242,32.17610549926758,2.0340969562530518,28.095134735107422,150.0,36.035560607910156,422.0,25.22804832458496,0.11690450459718704,28.519826889038086,63.75,40.36420440673828,11.12134075164795,87.93547058105469
2000-02-28,0.852962076663971,18.875,1.0259767770767212,24.625,43.26665115356445,3.9791669845581055,74.32302856445312,5.363765716552734,31.927501678466797,2.0424184799194336,28.172054290771484,150.0,38.20747756958008,461.0,25.02794647216797,0.11606905609369278,27.71219253540039,63.75,41.23210525512695,10.942536354064941,86.37300872802734
2000-02-29,0.8633185029029846,19.75,1.0935204029083252,22.541667938232422,43.805145263671875,3.8854169845581055,72.80622100830078,5.408797740936279,32.10506820678711,2.309624671936035,27.498992919921875,139.0625,46.98693084716797,512.5,24.44303321838379,0.12227773666381836,29.983686447143555,67.5,40.2509880065918,11.407418251037598,93.93533325195312
2000-03-01,0.9814704656600952,20.25,1.1696137189865112,24.5,43.63944625854492,4.0208330154418945,74.98661041259766,5.663974761962891,32.92190933227539,2.230109930038452,27.941286087036133,176.9375,49.80125427246094,480.0,24.81245994567871,0.11869558691978455,28.873178482055664,62.5,39.79817581176758,11.72925853729248,99.09146118164062
2000-03-02,0.9188641309738159,19.625,1.1251550912857056,26.020832061767578,43.991554260253906,3.8541669845581055,76.21900939941406,6.049246311187744,32.886409759521484,2.2236382961273193,28.729717254638672,180.0625,47.72111129760742,454.5,26.105419158935547,0.11069493740797043,27.661718368530273,71.25,40.301307678222656,11.538538932800293,90.31041717529297
2000-03-03,0.9640539884567261,20.75,1.12259042263031,25.114582061767578,45.54491424560547,4.2395830154418945,79.48963165283203,6.57461404800415,33.880802154541016,2.2458279132843018,29.57585906982422,188.0,45.76332092285156,467.0,27.213659286499023,0.11248599737882614,30.286535263061523,90.0,42.854732513427734,12.39677619934082,96.49777221679688
2000-03-06,0.9466372728347778,23.75,1.1285752058029175,24.666667938232422,45.10996627807617,4.15625,78.92082214355469,6.904844760894775,33.34806823730469,2.2393558025360107,27.883594512939453,225.0,46.98693084716797,486.0,27.89093017578125,0.11176975071430206,30.58940887451172,102.5,42.06229019165039,11.72925853729248,94.74781799316406
2000-03-07,0.9254539012908936,27.5,1.0747109651565552,23.625,43.76371383666992,3.8125,77.70027923583984,6.704705715179443,32.886409759521484,2.2486021518707275,28.575891494750977,246.0,51.39196014404297,473.0,26.75189208984375,0.15917666256427765,30.261306762695312,92.5,39.697540283203125,11.049821853637695,92.12287139892578
2000-03-08,0.9188641309738159,26.75,1.041366696357727,21.802082061767578,43.867286682128906,3.7916669845581055,75.8398208618164,6.804774761199951,32.65554428100586,2.1727850437164307,29.40277862548828,243.875,49.43417739868164,448.0,26.02845001220703,0.16048985719680786,33.56758499145508,90.0,41.986812591552734,11.419337272644043,92.49786376953125
2000-03-09,0.9207473397254944,29.0625,1.0516263246536255,23.020832061767578,46.1662712097168,3.7083330154418945,76.21900939941406,6.804774761199951,33.63218307495117,2.3540055751800537,30.768108367919922,283.1875,53.839195251464844,452.0,26.41325569152832,0.19162681698799133,33.920928955078125,92.5,43.97422409057617,11.240538597106934,96.49777221679688
2000-03-10,0.9471080899238586,26.0,1.1781638860702515,22.5,45.19282531738281,3.59375,76.3138427734375,6.604634761810303,34.14716720581055,2.4030075073242188,31.075790405273438,313.0,52.06495666503906,454.0,26.47482681274414,0.22544978559017181,32.961856842041016,95.0,42.037132263183594,10.608780860900879,96.99776458740234
